phase,name,p,seed,variant,view,test_a,truth,rtol,event,previous_step,step,old_classes,new_classes,previous_margin,current_margin,previous_tolerance,current_tolerance,current_normalized_margin
intervention,p23_s109_phase_worst,23,109,phase_worst,point,4,8,1e-08,leader_group_replaced,5,6,6,19,0.00010309788598306113,-0.0003162646259315949,1.6934414005788733e-10,1.0853152381948872e-10,-0.029140346951878334
intervention,p23_s109_phase_worst,23,109,phase_worst,point,4,8,1e-08,leader_group_replaced,9,10,19,8,2.6310455341516104e-05,-6.958049865168903e-05,9.102052101337381e-12,9.190415872862907e-12,-0.07570984775253049
intervention,p23_s109_phase_worst,23,109,phase_worst,point,5,10,1e-08,leader_group_replaced,5,6,12,22,0.0001107062476357612,-0.00043025015580511194,1.6943887760706493e-10,1.0873322504531916e-10,-0.039569336385064185
intervention,p23_s109_phase_worst,23,109,phase_worst,point,5,10,1e-08,leader_group_replaced,7,8,22,21,3.1204746999691224e-05,-9.945400100974666e-05,2.7175351147499488e-11,9.598085413325614e-12,-0.10361858300580294
intervention,p23_s109_phase_worst,23,109,phase_worst,point,6,12,1e-08,leader_group_replaced,0,1,4,1,1.3471899720229885e-06,-1.6056811700693174e-05,1.927234701745805e-10,1.9284566341808019e-10,-0.0008326249818686757
intervention,p23_s109_phase_worst,23,109,phase_worst,point,6,12,1e-08,leader_group_replaced,3,4,1,10,5.9691250378079985e-05,-1.2234680291101085e-06,1.9152458332270982e-10,1.8719890175003782e-10,-6.535658156498033e-05
intervention,p23_s109_phase_worst,23,109,phase_worst,point,6,12,1e-08,leader_group_replaced,5,6,10,1,7.159314371563141e-05,-0.0002581977487157161,1.693197105647047e-10,1.0844845721591468e-10,-0.023808337651282502
intervention,p23_s109_phase_worst,23,109,phase_worst,point,6,12,1e-08,leader_group_replaced,7,8,1,6,0.0002624723944819607,-2.9158591495104247e-05,2.683338826977814e-11,9.707453385944568e-12,-0.03003732321529661
intervention,p23_s109_phase_worst,23,109,phase_worst,point,7,14,1e-08,wrong_to_correct,8,9,14,14,-0.0014869399795607308,6.954591928476361e-05,9.32430457982612e-12,9.615803742675365e-12,0.07232460348178253
intervention,p23_s109_phase_worst,23,109,phase_worst,point,7,14,1e-08,leader_group_replaced,1,2,8,16,1.7768993778588538e-05,-8.670765723195473e-07,1.927348735737964e-10,1.92434616506511e-10,-4.5058243057335266e-05
intervention,p23_s109_phase_worst,23,109,phase_worst,point,7,14,1e-08,leader_group_replaced,4,5,16,3,9.081641930208662e-05,-1.6069454739309208e-05,1.8688125758118457e-10,1.687609927136222e-10,-0.0009522019562054934
intervention,p23_s109_phase_worst,23,109,phase_worst,point,7,14,1e-08,leader_group_replaced,5,6,3,2,1.6069454739309208e-05,-3.7080669446964976e-05,1.687609927136222e-10,1.0756558834983547e-10,-0.0034472613422024474
intervention,p23_s109_phase_worst,23,109,phase_worst,point,7,14,1e-08,leader_group_replaced,7,8,2,3,3.260719660147515e-05,-1.8003282660217224e-05,2.6011381489072765e-11,9.32430457982612e-12,-0.019307909245230757
intervention,p23_s109_phase_worst,23,109,phase_worst,point,7,14,1e-08,leader_group_replaced,8,9,3,14,1.8003282660217224e-05,-6.954591928476361e-05,9.32430457982612e-12,9.615803742675365e-12,-0.07232460348178253
intervention,p23_s109_phase_worst,23,109,phase_worst,point,8,16,1e-08,wrong_to_correct,8,9,16,16,-0.0015262149051622487,7.680571851409468e-06,1.0033133091510695e-11,1.0349186001716295e-11,0.007421426042720396
intervention,p23_s109_phase_worst,23,109,phase_worst,point,8,16,1e-08,leader_group_replaced,2,3,0,14,1.4464079534093344e-05,-5.3628999520327625e-05,1.9236677278750665e-10,1.9121763113377813e-10,-0.0028046053704539483
intervention,p23_s109_phase_worst,23,109,phase_worst,point,8,16,1e-08,leader_group_replaced,5,6,14,4,0.00024993338277745636,-0.0002679810485819445,1.6846181656024637e-10,1.0717314496367355e-10,-0.025004496105136872
intervention,p23_s109_phase_worst,23,109,phase_worst,point,8,16,1e-08,leader_group_replaced,8,9,4,16,8.249461787102064e-05,-7.680571851409468e-06,1.0033133091510695e-11,1.0349186001716295e-11,-0.007421426042720396
intervention,p23_s109_phase_worst,23,109,phase_worst,point,9,18,1e-08,wrong_to_correct,9,10,18,18,-0.00019852096145278608,1.6467846553069876e-06,1.0036413271360754e-11,1.0108322937521598e-11,0.0016291373608516243
intervention,p23_s109_phase_worst,23,109,phase_worst,point,9,18,1e-08,leader_group_replaced,0,1,9,12,6.798096933380293e-06,-5.594097377326079e-06,1.9263806569394995e-10,1.9274868824577376e-10,-0.0002902275200022658
intervention,p23_s109_phase_worst,23,109,phase_worst,point,9,18,1e-08,leader_group_replaced,1,2,12,14,5.2253450419925684e-06,-1.3207106107415711e-05,1.9274868824577376e-10,1.9247423085207017e-10,-0.000686175289489339
intervention,p23_s109_phase_worst,23,109,phase_worst,point,9,18,1e-08,leader_group_replaced,5,6,14,7,0.0001618577629969309,-0.0001370119059753705,1.6919207997582159e-10,1.0828384528573835e-10,-0.01265303292599416
intervention,p23_s109_phase_worst,23,109,phase_worst,point,9,18,1e-08,leader_group_replaced,7,8,7,1,3.688102847299035e-05,-0.00010439912463944268,2.6716064463339962e-11,9.878859343299226e-12,-0.105679330995087
intervention,p23_s109_phase_worst,23,109,phase_worst,point,9,18,1e-08,leader_group_replaced,9,10,1,18,7.763865142251802e-05,-1.6467846553069876e-06,1.0036413271360754e-11,1.0108322937521598e-11,-0.0016291373608516243
intervention,p23_s109_phase_worst,23,109,phase_worst,point,10,20,1e-08,wrong_to_correct,10,11,20,20,-5.999239473197804e-06,1.805503062257685e-05,9.48986238703349e-12,9.498253307481326e-12,0.019008790393446082
intervention,p23_s109_phase_worst,23,109,phase_worst,point,10,20,1e-08,leader_group_replaced,0,1,12,22,1.4064715592176924e-06,-2.193030732655643e-05,1.9261497640141932e-10,1.927087461790479e-10,-0.0011380026989631666
intervention,p23_s109_phase_worst,23,109,phase_worst,point,10,20,1e-08,leader_group_replaced,10,11,22,20,5.999239473197804e-06,-1.805503062257685e-05,9.48986238703349e-12,9.498253307481326e-12,-0.019008790393446082
intervention,p23_s109_phase_worst,23,109,phase_worst,point,11,22,1e-08,wrong_to_correct,9,10,22,22,-0.00011942412564280858,6.60730050814351e-05,9.677860761783227e-12,9.751392307499996e-12,0.06775750887451938
intervention,p23_s109_phase_worst,23,109,phase_worst,point,11,22,1e-08,leader_group_replaced,5,6,20,10,4.2220936936843145e-05,-0.0004687467927642075,1.6846082712405918e-10,1.0731611898337123e-10,-0.04367906677997184
intervention,p23_s109_phase_worst,23,109,phase_worst,point,11,22,1e-08,leader_group_replaced,6,7,10,11,1.4730664091189283e-05,-0.0001343393038730767,1.0731611898337123e-10,2.6167305051108388e-11,-0.05133860885203628
intervention,p23_s109_phase_worst,23,109,phase_worst,point,11,22,1e-08,leader_group_replaced,9,10,11,22,0.00011942412564280858,-6.60730050814351e-05,9.677860761783227e-12,9.751392307499996e-12,-0.06775750887451938
intervention,p23_s109_phase_worst,23,109,phase_worst,point,12,1,1e-08,wrong_to_correct,9,10,1,1,-0.00010161586329959782,8.442620054749383e-05,9.184167113203831e-12,9.263689803933127e-12,0.09113668779329012
intervention,p23_s109_phase_worst,23,109,phase_worst,point,12,1,1e-08,leader_group_replaced,1,2,11,20,1.917107562476872e-05,-1.1557060357603177e-05,1.9283952950207848e-10,1.9258936331416545e-10,-0.0006000881958756196
intervention,p23_s109_phase_worst,23,109,phase_worst,point,12,1,1e-08,leader_group_replaced,6,7,20,13,0.00014580422012022698,-0.00010276302168299445,1.0853625450956442e-10,2.6512309034336253e-11,-0.03876049481390151
intervention,p23_s109_phase_worst,23,109,phase_worst,point,12,1,1e-08,leader_group_replaced,9,10,13,1,4.619166466102165e-05,-8.442620054749383e-05,9.184167113203831e-12,9.263689803933127e-12,-0.09113668779329012
intervention,p23_s109_phase_worst,23,109,phase_worst,point,13,3,1e-08,wrong_to_correct,9,10,3,3,-4.007708786346598e-05,0.0001487737804790612,1.0004653177766895e-11,1.0075201834067094e-11,0.14766332519117897
intervention,p23_s109_phase_worst,23,109,phase_worst,point,13,3,1e-08,leader_group_replaced,2,3,15,1,5.445088326894165e-06,-5.226914758793555e-07,1.9245891736353648e-10,1.9134331600750168e-10,-2.7316944578239835e-05
intervention,p23_s109_phase_worst,23,109,phase_worst,point,13,3,1e-08,leader_group_replaced,4,5,1,15,2.9653135609208903e-05,-7.640017059884485e-06,1.8689575796385657e-10,1.6879035077646713e-10,-0.0004526335199102899
intervention,p23_s109_phase_worst,23,109,phase_worst,point,13,3,1e-08,leader_group_replaced,6,7,15,14,9.441014187494545e-05,-9.807273483453116e-05,1.0770626873133039e-10,2.6471821187185568e-11,-0.0370479741990725
intervention,p23_s109_phase_worst,23,109,phase_worst,point,13,3,1e-08,leader_group_replaced,9,10,14,3,4.007708786346598e-05,-0.0001487737804790612,1.0004653177766895e-11,1.0075201834067094e-11,-0.14766332519117897
intervention,p23_s109_phase_worst,23,109,phase_worst,point,14,5,1e-08,leader_group_replaced,1,2,14,11,1.6246338894632117e-05,-8.133908739438311e-06,1.9280222988785186e-10,1.925455535530475e-10,-0.00042244074658402166
intervention,p23_s109_phase_worst,23,109,phase_worst,point,14,5,1e-08,leader_group_replaced,2,3,11,16,8.011453346057351e-06,-2.9430716033118642e-06,1.925455535530475e-10,1.9151517113088589e-10,-0.00015367302683819766
intervention,p23_s109_phase_worst,23,109,phase_worst,point,14,5,1e-08,leader_group_replaced,3,4,16,17,2.9430716033118642e-06,-9.327813344839342e-06,1.9151517113088589e-10,1.8723770021892752e-10,-0.0004981802988358009
intervention,p23_s109_phase_worst,23,109,phase_worst,point,14,5,1e-08,leader_group_replaced,6,7,17,16,0.00024990270223312905,-8.876807278035415e-05,1.0865946409527162e-10,2.6882485479841258e-11,-0.03302078330774879
intervention,p23_s109_phase_worst,23,109,phase_worst,point,15,7,1e-08,leader_group_replaced,1,2,20,19,1.697089624030923e-05,-2.2149468332344213e-05,1.9263674753622597e-10,1.9232981284024083e-10,-0.0011516398838667158
intervention,p23_s109_phase_worst,23,109,phase_worst,point,15,7,1e-08,leader_group_replaced,7,8,19,0,0.00016933571386523738,-8.462346750093275e-05,2.5962263536339225e-11,9.220156725409489e-12,-0.09178094258172646
intervention,p23_s109_phase_worst,23,109,phase_worst,point,16,9,1e-08,leader_group_replaced,1,2,5,21,1.2950304686398795e-06,-2.8897470286892712e-05,1.9274580299787525e-10,1.924892507076872e-10,-0.0015012511182131516
intervention,p23_s109_phase_worst,23,109,phase_worst,point,17,11,1e-08,wrong_to_correct,8,9,11,11,-0.0014677184759896988,8.899995026290242e-05,1.0985424108246172e-11,1.1265436370521101e-11,0.07900266561870038
intervention,p23_s109_phase_worst,23,109,phase_worst,point,17,11,1e-08,leader_group_replaced,0,1,9,15,2.190968633186685e-06,-5.143351760494852e-06,1.9251939585135475e-10,1.9260915679672943e-10,-0.0002670356823130118
intervention,p23_s109_phase_worst,23,109,phase_worst,point,17,11,1e-08,leader_group_replaced,3,4,15,9,2.122125549774978e-05,-1.9779399050179336e-05,1.9112841286732162e-10,1.8660197848367362e-10,-0.0010599779922435225
intervention,p23_s109_phase_worst,23,109,phase_worst,point,17,11,1e-08,leader_group_replaced,5,6,9,0,8.091693883827134e-05,-0.00048697926034080297,1.6835984602171417e-10,1.0715744196832496e-10,-0.04544521140069309
intervention,p23_s109_phase_worst,23,109,phase_worst,point,17,11,1e-08,leader_group_replaced,8,9,0,11,2.8555025179954896e-05,-8.899995026290242e-05,1.0985424108246172e-11,1.1265436370521101e-11,-0.07900266561870038
intervention,p23_s109_phase_worst,23,109,phase_worst,point,18,13,1e-08,leader_group_replaced,1,2,22,7,2.6664131073772523e-05,-1.6023247006557995e-05,1.9275548802861972e-10,1.9251286287151806e-10,-0.0008323208521007667
intervention,p23_s109_phase_worst,23,109,phase_worst,point,18,13,1e-08,leader_group_replaced,3,4,7,11,1.3550927640437749e-05,-7.152125033726975e-05,1.9150164529772727e-10,1.872531260391321e-10,-0.003819495666113647
intervention,p23_s109_phase_worst,23,109,phase_worst,point,18,13,1e-08,leader_group_replaced,4,5,11,1,5.576479075841689e-06,-1.1414420249877821e-05,1.872531260391321e-10,1.695138445927108e-10,-0.0006733621243328611
intervention,p23_s109_phase_worst,23,109,phase_worst,point,18,13,1e-08,leader_group_replaced,7,8,1,7,0.0002887828457360797,-2.6399079574801476e-05,2.7160068438569297e-11,9.776855491627304e-12,-0.02700160557493061
intervention,p23_s109_phase_worst,23,109,phase_worst,point,18,13,1e-08,leader_group_replaced,9,10,7,1,2.630666516623137e-06,-1.3860564868295455e-05,9.767985102547465e-12,9.820123372110349e-12,-0.014114450850648339
intervention,p23_s109_phase_worst,23,109,phase_worst,point,19,15,1e-08,leader_group_replaced,0,1,10,17,1.7670920371415377e-06,-3.7421621037481145e-06,1.9258739765084178e-10,1.926957752174573e-10,-0.00019420052668643525
intervention,p23_s109_phase_worst,23,109,phase_worst,point,20,17,1e-08,leader_group_replaced,0,1,8,15,3.15019587482368e-05,-9.029455195985747e-06,1.9259474941624276e-10,1.9270893397884712e-10,-0.00046855405245388747
intervention,p23_s109_phase_worst,23,109,phase_worst,point,20,17,1e-08,leader_group_replaced,5,6,15,6,0.0003553940151235224,-0.00019389385229473532,1.688846289862748e-10,1.0788654286952861e-10,-0.017972014593999802
intervention,p23_s109_phase_worst,23,109,phase_worst,point,21,19,1e-08,wrong_to_correct,10,11,19,19,-3.888217191772014e-06,2.045194258748495e-05,9.097277956018702e-12,9.105630866500587e-12,0.022460763990254855
intervention,p23_s109_phase_worst,23,109,phase_worst,point,21,19,1e-08,leader_group_replaced,0,1,6,11,1.3385298913703991e-06,-7.35585942024386e-06,1.9268491593262546e-10,1.9282915067721257e-10,-0.0003814703012698138
intervention,p23_s109_phase_worst,23,109,phase_worst,point,21,19,1e-08,leader_group_replaced,1,2,11,14,7.35585942024386e-06,-7.991848075761254e-06,1.9282915067721257e-10,1.92600991566653e-10,-0.00041494324669639793
intervention,p23_s109_phase_worst,23,109,phase_worst,point,21,19,1e-08,leader_group_replaced,2,3,14,21,7.991848075761254e-06,-8.82764937415459e-06,1.92600991566653e-10,1.916105337332626e-10,-0.00046070793719740863
intervention,p23_s109_phase_worst,23,109,phase_worst,point,21,19,1e-08,leader_group_replaced,10,11,21,19,3.888217191772014e-06,-2.045194258748495e-05,9.097277956018702e-12,9.105630866500587e-12,-0.022460763990254855
intervention,p23_s109_phase_worst,23,109,phase_worst,point,22,21,1e-08,wrong_to_correct,10,11,21,21,-1.4752617609303798e-05,8.118996525752209e-06,9.323905390085388e-12,9.33118959980693e-12,0.008700923326989516
intervention,p23_s109_phase_worst,23,109,phase_worst,point,22,21,1e-08,leader_group_replaced,0,1,6,9,4.3901559365622234e-07,-1.0233850229468544e-05,1.9263366259735848e-10,1.9274115129065301e-10,-0.0005309634274227164
intervention,p23_s109_phase_worst,23,109,phase_worst,point,22,21,1e-08,leader_group_replaced,10,11,9,21,1.4752617609303798e-05,-8.118996525752209e-06,9.323905390085388e-12,9.33118959980693e-12,-0.008700923326989516
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,profile,-1,0,1e-08,wrong_to_correct,7,8,0,0,-0.011778530871186306,2.1201595634630366e-05,2.4978993967134316e-11,1.8877218273899538e-11,0.011231313494925581
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,0,1,15,17,7.277436099135948e-06,-1.261550971874692e-06,1.9260926885503609e-10,1.9271895092458972e-10,-6.546065998295792e-05
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,4,5,17,5,5.674588056760188e-06,-0.00012610621611919975,1.8684350290506674e-10,1.6829362006751768e-10,-0.007493226188170843
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,6,7,5,16,7.4503804890907466e-06,-0.000547176816524754,1.0548371602645443e-10,2.4978993967134316e-11,-0.21905478549083782
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,7,8,16,0,6.120347767160639e-06,-0.0006262466329410715,2.4978993967134316e-11,1.8877218273899538e-11,-0.3317473071797593
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,point,0,0,1e-08,wrong_to_correct,8,9,0,0,-0.0003603174285728983,0.0011708040831095445,1.8932673456962676e-11,2.0531290738079962e-11,0.5702535208553748
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,point,0,0,1e-08,leader_group_replaced,0,1,14,7,1.556033004312951e-05,-2.9193091499735146e-06,1.9262331595254207e-10,1.927426708239212e-10,-0.00015146148683601205
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,point,0,0,1e-08,leader_group_replaced,2,3,7,17,8.190284393805314e-06,-2.5882533989829426e-05,1.9247942425698818e-10,1.914276144807298e-10,-0.0013520794301302287
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,point,0,0,1e-08,leader_group_replaced,5,6,17,7,3.0822114657880206e-05,-0.0008702285672637089,1.6867745065928936e-10,1.0606937730998424e-10,-0.08204333704349888
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,point,0,0,1e-08,leader_group_replaced,7,8,7,17,0.00037422555523214385,-0.0005059962253692873,2.5333586526425035e-11,1.8932673456962676e-11,-0.26726084222574614
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,point,0,0,1e-08,leader_group_replaced,8,9,17,0,0.000345050142053438,-0.0011708040831095445,1.8932673456962676e-11,2.0531290738079962e-11,-0.5702535208553748
intervention,p23_s109_phase_worst_control0,23,109,phase_worst_control0,point,1,2,1e-08,wrong_to_correct,7,8,2,2,-0.011922542737096364,0.0001582229204402097,2.4537365072279718e-11,1.8418764172341152e-11,0.08590311432392833
